PSGC,REGION,PROVINCE_FIRE_DISTRICT,CONGRESSIONAL_DISTRICT,CITY_MUNICIPALITY,YEAR,INCIDENTS,INJURIES,DEATHS,ESTIMATED_DAMAGES
112410000,11,DAVAO DEL SUR,1ST,MATANAO,2012,5,0,0,940000.0
112410000,11,DAVAO DEL SUR,1ST,MATANAO,2013,10,0,0,1267000.0
112410000,11,DAVAO DEL SUR,1ST,MATANAO,2014,16,0,0,1879000.0
112410000,11,DAVAO DEL SUR,1ST,MATANAO,2015,13,0,0,4513000.0
112410000,11,DAVAO DEL SUR,1ST,MATANAO,2016,21,0,0,1474000.0
112411000,11,DAVAO DEL SUR,1ST,PADADA,2012,5,0,0,232500.0
112411000,11,DAVAO DEL SUR,1ST,PADADA,2013,9,0,0,631000.0
112411000,11,DAVAO DEL SUR,1ST,PADADA,2014,8,0,0,170000.0
112411000,11,DAVAO DEL SUR,1ST,PADADA,2015,17,0,0,236000.0
112411000,11,DAVAO DEL SUR,1ST,PADADA,2016,18,0,0,2107000.0
112412000,11,DAVAO DEL SUR,1ST,SANTA CRUZ,2012,12,0,0,2221000.0
112412000,11,DAVAO DEL SUR,1ST,SANTA CRUZ,2013,9,0,0,84000.0
112412000,11,DAVAO DEL SUR,1ST,SANTA CRUZ,2014,16,0,0,2476000.0
112412000,11,DAVAO DEL SUR,1ST,SANTA CRUZ,2015,30,0,0,22559000.0
112412000,11,DAVAO DEL SUR,1ST,SANTA CRUZ,2016,43,0,0,541000.0
112414000,11,DAVAO DEL SUR,2ND,SULOP,2012,8,0,0,17507500.0
112414000,11,DAVAO DEL SUR,2ND,SULOP,2013,4,0,0,25000.0
112414000,11,DAVAO DEL SUR,2ND,SULOP,2014,11,0,0,4371300.0
112414000,11,DAVAO DEL SUR,2ND,SULOP,2015,22,1,0,11734000.0
112414000,11,DAVAO DEL SUR,2ND,SULOP,2016,14,0,0,797500.0
118601000,11,DAVAO OCCIDENTAL,LONE,DON MARCELINO,2012,0,0,0,0.0
118601000,11,DAVAO OCCIDENTAL,LONE,DON MARCELINO,2013,0,0,0,0.0
118601000,11,DAVAO OCCIDENTAL,LONE,DON MARCELINO,2014,5,0,0,560500.0
118601000,11,DAVAO OCCIDENTAL,LONE,DON MARCELINO,2015,0,0,0,0.0
118601000,11,DAVAO OCCIDENTAL,LONE,DON MARCELINO,2016,1,0,0,10000.0
118602000,11,DAVAO OCCIDENTAL,LONE,JOSE ABAD SANTOS (TRINIDAD),2012,0,0,0,0.0
118602000,11,DAVAO OCCIDENTAL,LONE,JOSE ABAD SANTOS (TRINIDAD),2013,0,0,0,0.0
118602000,11,DAVAO OCCIDENTAL,LONE,JOSE ABAD SANTOS (TRINIDAD),2014,0,0,0,0.0
118602000,11,DAVAO OCCIDENTAL,LONE,JOSE ABAD SANTOS (TRINIDAD),2015,0,0,0,0.0
118602000,11,DAVAO OCCIDENTAL,LONE,JOSE ABAD SANTOS (TRINIDAD),2016,0,0,0,0.0
118603000,11,DAVAO OCCIDENTAL,LONE,MALITA (CAPITAL),2012,5,0,0,552000.0
118603000,11,DAVAO OCCIDENTAL,LONE,MALITA (CAPITAL),2013,9,0,0,152000.0
118603000,11,DAVAO OCCIDENTAL,LONE,MALITA (CAPITAL),2014,2,0,0,100000.0
118603000,11,DAVAO OCCIDENTAL,LONE,MALITA (CAPITAL),2015,19,1,1,227000.0
118603000,11,DAVAO OCCIDENTAL,LONE,MALITA (CAPITAL),2016,22,0,0,1756000.0
118604000,11,DAVAO OCCIDENTAL,LONE,SANTA MARIA,2012,0,0,0,0.0
118604000,11,DAVAO OCCIDENTAL,LONE,SANTA MARIA,2013,0,0,0,0.0
118604000,11,DAVAO OCCIDENTAL,LONE,SANTA MARIA,2014,0,0,0,0.0
118604000,11,DAVAO OCCIDENTAL,LONE,SANTA MARIA,2015,0,0,0,0.0
118604000,11,DAVAO OCCIDENTAL,LONE,SANTA MARIA,2016,13,0,0,183000.0
118605000,11,DAVAO OCCIDENTAL,LONE,SARANGANI,2012,0,0,0,0.0
118605000,11,DAVAO OCCIDENTAL,LONE,SARANGANI,2013,0,0,0,0.0
118605000,11,DAVAO OCCIDENTAL,LONE,SARANGANI,2014,0,0,0,0.0
118605000,11,DAVAO OCCIDENTAL,LONE,SARANGANI,2015,0,0,0,0.0
118605000,11,DAVAO OCCIDENTAL,LONE,SARANGANI,2016,0,0,0,0.0
112501000,11,DAVAO ORIENTAL,1ST,BAGANGA,2012,0,0,0,0.0
112501000,11,DAVAO ORIENTAL,1ST,BAGANGA,2013,1,0,0,100000.0
112501000,11,DAVAO ORIENTAL,1ST,BAGANGA,2014,6,0,0,1955000.0
112501000,11,DAVAO ORIENTAL,1ST,BAGANGA,2015,13,1,0,274000.0
112501000,11,DAVAO ORIENTAL,1ST,BAGANGA,2016,10,0,0,440000.0
112502000,11,DAVAO ORIENTAL,2ND,BANAYBANAY,2012,9,0,0,1600000.0
112502000,11,DAVAO ORIENTAL,2ND,BANAYBANAY,2013,7,1,0,1299800.0
112502000,11,DAVAO ORIENTAL,2ND,BANAYBANAY,2014,7,0,0,383000.0
112502000,11,DAVAO ORIENTAL,2ND,BANAYBANAY,2015,4,0,0,2200000.0
112502000,11,DAVAO ORIENTAL,2ND,BANAYBANAY,2016,9,1,2,3050000.0
112503000,11,DAVAO ORIENTAL,1ST,BOSTON,2012,0,0,0,0.0
112503000,11,DAVAO ORIENTAL,1ST,BOSTON,2013,0,0,0,0.0
112503000,11,DAVAO ORIENTAL,1ST,BOSTON,2014,0,0,0,0.0
112503000,11,DAVAO ORIENTAL,1ST,BOSTON,2015,0,0,0,0.0
112503000,11,DAVAO ORIENTAL,1ST,BOSTON,2016,1,0,0,10000.0
112504000,11,DAVAO ORIENTAL,1ST,CARAGA,2012,0,0,0,0.0
112504000,11,DAVAO ORIENTAL,1ST,CARAGA,2013,0,0,0,0.0
112504000,11,DAVAO ORIENTAL,1ST,CARAGA,2014,0,0,0,0.0
112504000,11,DAVAO ORIENTAL,1ST,CARAGA,2015,0,0,0,0.0
112504000,11,DAVAO ORIENTAL,1ST,CARAGA,2016,2,0,0,8000.0
112505000,11,DAVAO ORIENTAL,1ST,CATEEL,2012,1,0,0,150000.0
112505000,11,DAVAO ORIENTAL,1ST,CATEEL,2013,1,0,0,10000.0
112505000,11,DAVAO ORIENTAL,1ST,CATEEL,2014,3,0,0,270000.0
112505000,11,DAVAO ORIENTAL,1ST,CATEEL,2015,5,0,0,2070500.0
112505000,11,DAVAO ORIENTAL,1ST,CATEEL,2016,6,0,2,820000.0
112506000,11,DAVAO ORIENTAL,2ND,GOVERNOR GENEROSO,2012,1,0,0,150000.0
112506000,11,DAVAO ORIENTAL,2ND,GOVERNOR GENEROSO,2013,7,0,0,1089000.0
112506000,11,DAVAO ORIENTAL,2ND,GOVERNOR GENEROSO,2014,4,0,0,707000.0
112506000,11,DAVAO ORIENTAL,2ND,GOVERNOR GENEROSO,2015,9,0,0,230000.0
112506000,11,DAVAO ORIENTAL,2ND,GOVERNOR GENEROSO,2016,21,0,0,7802000.0
112507000,11,DAVAO ORIENTAL,2ND,LUPON,2013,15,0,0,1165000.0
112507000,11,DAVAO ORIENTAL,2ND,LUPON,2014,11,0,0,486000.0
112507000,11,DAVAO ORIENTAL,2ND,LUPON,2015,5,0,0,160500.0
112507000,11,DAVAO ORIENTAL,2ND,LUPON,2016,14,0,0,4882000.0
112508000,11,DAVAO ORIENTAL,1ST,MANAY,2012,4,0,0,265000.0
112508000,11,DAVAO ORIENTAL,1ST,MANAY,2013,3,0,0,3250000.0
112508000,11,DAVAO ORIENTAL,1ST,MANAY,2014,2,0,0,102000.0
112508000,11,DAVAO ORIENTAL,1ST,MANAY,2015,8,0,0,10240000.0
112508000,11,DAVAO ORIENTAL,1ST,MANAY,2016,6,0,0,1565000.0
112509000,11,DAVAO ORIENTAL,2ND,MATI CITY (CAPITAL),2012,16,0,1,24757000.0
112509000,11,DAVAO ORIENTAL,2ND,MATI CITY (CAPITAL),2013,14,0,0,7195200.0
112509000,11,DAVAO ORIENTAL,2ND,MATI CITY (CAPITAL),2014,65,1,0,4456000.0
112509000,11,DAVAO ORIENTAL,2ND,MATI CITY (CAPITAL),2015,85,0,0,4102500.0
112510000,11,DAVAO ORIENTAL,2ND,SAN ISIDRO,2012,7,0,0,10520000.0
112510000,11,DAVAO ORIENTAL,2ND,SAN ISIDRO,2013,7,0,0,410000.0
112510000,11,DAVAO ORIENTAL,2ND,SAN ISIDRO,2014,8,0,0,35824200.0
112510000,11,DAVAO ORIENTAL,2ND,SAN ISIDRO,2015,19,0,0,1093500.0
112510000,11,DAVAO ORIENTAL,2ND,SAN ISIDRO,2016,35,0,0,232000.0
112511000,11,DAVAO ORIENTAL,1ST,TARRAGONA,2012,1,0,0,0.0
112511000,11,DAVAO ORIENTAL,1ST,TARRAGONA,2013,4,0,0,78000.0
112511000,11,DAVAO ORIENTAL,1ST,TARRAGONA,2014,0,0,0,0.0
112511000,11,DAVAO ORIENTAL,1ST,TARRAGONA,2015,0,0,0,0.0
112511000,11,DAVAO ORIENTAL,1ST,TARRAGONA,2016,2,0,0,160000.0
124701000,12,COTABATO (NORTH COTABATO),1ST,ALAMADA,2012,2,4,0,3400000.0
124701000,12,COTABATO (NORTH COTABATO),1ST,ALAMADA,2013,7,0,0,920000.0
124701000,12,COTABATO (NORTH COTABATO),1ST,ALAMADA,2014,0,0,0,0.0
124701000,12,COTABATO (NORTH COTABATO),1ST,ALAMADA,2015,1,0,0,500000.0
124701000,12,COTABATO (NORTH COTABATO),1ST,ALAMADA,2016,0,0,0,0.0
124717000,12,COTABATO (NORTH COTABATO),1ST,ALEOSAN,2012,1,0,0,80000.0
124717000,12,COTABATO (NORTH COTABATO),1ST,ALEOSAN,2013,0,0,0,0.0
124717000,12,COTABATO (NORTH COTABATO),1ST,ALEOSAN,2014,0,0,0,0.0
124717000,12,COTABATO (NORTH COTABATO),1ST,ALEOSAN,2015,0,0,0,0.0
124717000,12,COTABATO (NORTH COTABATO),1ST,ALEOSAN,2016,2,0,0,1030000.0
124715000,12,COTABATO (NORTH COTABATO),2ND,ANTIPAS,2012,0,0,0,0.0
124715000,12,COTABATO (NORTH COTABATO),2ND,ANTIPAS,2013,3,0,0,2251500.0
124715000,12,COTABATO (NORTH COTABATO),2ND,ANTIPAS,2014,2,0,0,180000.0
124715000,12,COTABATO (NORTH COTABATO),2ND,ANTIPAS,2015,1,0,0,9000.0
124715000,12,COTABATO (NORTH COTABATO),2ND,ANTIPAS,2016,3,0,0,790000.0
124718000,12,COTABATO (NORTH COTABATO),2ND,ARAKAN,2012,2,1,1,16000.0
124718000,12,COTABATO (NORTH COTABATO),2ND,ARAKAN,2013,0,0,0,0.0
124718000,12,COTABATO (NORTH COTABATO),2ND,ARAKAN,2015,2,0,0,250000.0
124718000,12,COTABATO (NORTH COTABATO),2ND,ARAKAN,2016,3,0,0,350000.0
124716000,12,COTABATO (NORTH COTABATO),3RD,BANISILAN,2012,2,0,0,10500.0
124716000,12,COTABATO (NORTH COTABATO),3RD,BANISILAN,2013,0,0,0,0.0
124716000,12,COTABATO (NORTH COTABATO),3RD,BANISILAN,2014,0,0,0,0.0
124716000,12,COTABATO (NORTH COTABATO),3RD,BANISILAN,2015,0,0,0,0.0
124716000,12,COTABATO (NORTH COTABATO),3RD,BANISILAN,2016,2,0,0,1200000.0
124702000,12,COTABATO (NORTH COTABATO),3RD,CARMEN,2012,1,0,0,500000.0
124702000,12,COTABATO (NORTH COTABATO),3RD,CARMEN,2013,3,1,0,750000.0
124702000,12,COTABATO (NORTH COTABATO),3RD,CARMEN,2014,2,0,0,5850000.0
124702000,12,COTABATO (NORTH COTABATO),3RD,CARMEN,2015,6,0,0,733000.0
124702000,12,COTABATO (NORTH COTABATO),3RD,CARMEN,2016,1,0,0,350000.0
129804000,12,COTABATO (NORTH COTABATO),1ST,COTABATO CITY,2012,19,2,0,3318500.0
129804000,12,COTABATO (NORTH COTABATO),1ST,COTABATO CITY,2014,17,1,0,2419700.0
129804000,12,COTABATO (NORTH COTABATO),1ST,COTABATO CITY,2015,14,2,0,7646440.0
129804000,12,COTABATO (NORTH COTABATO),1ST,COTABATO CITY,2016,25,1,0,5886400.0
124703000,12,COTABATO (NORTH COTABATO),3RD,KABACAN,2012,1,0,0,500000.0
124703000,12,COTABATO (NORTH COTABATO),3RD,KABACAN,2013,8,0,0,3148078.4
124703000,12,COTABATO (NORTH COTABATO),3RD,KABACAN,2014,9,0,0,3980960.0
124703000,12,COTABATO (NORTH COTABATO),3RD,KABACAN,2015,7,0,0,620050.0
124703000,12,COTABATO (NORTH COTABATO),3RD,KABACAN,2016,13,2,0,1148000.0
124704000,12,COTABATO (NORTH COTABATO),2ND,KIDAPAWAN CITY (CAPITAL),2012,18,1,0,15176000.0
124704000,12,COTABATO (NORTH COTABATO),2ND,KIDAPAWAN CITY (CAPITAL),2013,12,1,0,786000.0
124704000,12,COTABATO (NORTH COTABATO),2ND,KIDAPAWAN CITY (CAPITAL),2014,10,1,0,13492000.0
124704000,12,COTABATO (NORTH COTABATO),2ND,KIDAPAWAN CITY (CAPITAL),2015,20,0,0,4599300.0
124704000,12,COTABATO (NORTH COTABATO),2ND,KIDAPAWAN CITY (CAPITAL),2016,12,2,1,7598000.0
124705000,12,COTABATO (NORTH COTABATO),1ST,LIBUNGAN,2012,3,0,0,24500.0
124705000,12,COTABATO (NORTH COTABATO),1ST,LIBUNGAN,2013,0,0,0,0.0
124705000,12,COTABATO (NORTH COTABATO),1ST,LIBUNGAN,2014,1,0,0,9000.0
124705000,12,COTABATO (NORTH COTABATO),1ST,LIBUNGAN,2015,0,0,0,0.0
124705000,12,COTABATO (NORTH COTABATO),1ST,LIBUNGAN,2016,2,1,0,1000000.0
124710000,12,COTABATO (NORTH COTABATO),3RD,M'LANG,2012,3,0,0,1300500.0
124710000,12,COTABATO (NORTH COTABATO),3RD,M'LANG,2013,1,0,0,30000.0
124710000,12,COTABATO (NORTH COTABATO),3RD,M'LANG,2014,0,0,0,0.0
124710000,12,COTABATO (NORTH COTABATO),3RD,M'LANG,2015,6,0,0,3054000.0
124710000,12,COTABATO (NORTH COTABATO),3RD,M'LANG,2016,7,0,0,3300000.0
124706000,12,COTABATO (NORTH COTABATO),2ND,MAGPET,2012,0,0,0,0.0
124706000,12,COTABATO (NORTH COTABATO),2ND,MAGPET,2013,2,0,0,108000.0
